delta 1.0
u 0 0.0 0.0
u 81050 1.0280216759831904 -0.007857717947247078
x 81050 -515.0623077531769 354.4726178429622 0.09118400243003233
u 81051 1.058050975252261 2.688608139850257e-05
x 81051 -514.0614505078794 354.4990602608797 -0.03835675196963173
u 81052 0.9904202193284191 0.010987258777103284
x 81052 -513.1545319735317 354.47857010634743 -0.006821879667651576
u 81053 1.0388500460599284 -0.005167512478983984
x 81053 -512.2551487050316 354.462723267168 -0.028413820485700292
u 81054 1.0260077417808984 0.005890002887205499
x 81054 -511.0183600700186 354.5043287352742 0.0956682945042946
u 81055 0.9392657124239603 -0.004076555344677264
x 81055 -510.22967690147334 354.6036944627008 0.15498983421688273
u 81056 0.9569570322443264 -0.002334803101799761
x 81056 -509.28381683952847 354.76265964597457 0.17802636261789173
u 81057 0.9988861286951677 0.002714209350716769
x 81057 -508.04622610021994 355.02369768925166 0.237728344604625
u 81058 1.030488613234244 0.005044962855878743
x 81058 -507.3563991226823 355.252347977048 0.40239949251577434
u 81059 1.0157451586298905 -0.0047566159679280455
x 81059 -506.1426824480703 355.8052946715245 0.45257187392723086
u 81060 1.00506916492653 -0.007184632218124014
x 81060 -505.20675787423585 356.2381925452742 0.41388612899112776
u 81061 1.022113572448599 -0.007787400178536235
x 81061 -504.028823328577 356.81804213408907 0.5009861456061211
u 81062 0.9692461939474336 -0.012678207450419594
x 81062 -502.97212821460516 357.4246718951925 0.5413022300462869
u 81063 0.9777577734507529 0.010596901186765489
x 81063 -502.0537566900802 358.05902857435535 0.6676671014390183
u 81064 0.9555915399836982 -0.00020584858116195134
x 81064 -501.1561944628863 358.8652848518812 0.7960536229836404
u 81065 0.967742506346761 0.011415218137468845
x 81065 -500.5789341110524 359.55878498935556 0.9571802323921315
u 81066 0.9600868290868684 0.01671225952808941
x 81066 -500.03712818196476 360.1948240981338 0.7732854748672664
u 81067 1.0158371212396933 0.0037134575680399396
x 81067 -499.3956726846467 360.7503474825322 0.6541750923972343
u 81068 0.9599061812083645 -0.00011468297956963054
x 81068 -498.7436227879119 361.28683857548845 0.722775630945184
u 81069 0.9991749650387883 0.00042083963371668606
x 81069 -497.8540664189435 361.95478102053625 0.5653415249816973
u 81070 1.0165467782978939 -0.003695656088643864
x 81070 -497.22960562793537 362.405589579785 0.6852266777512441
u 81071 0.985126625821354 -0.005093577924360851
x 81071 -496.4903036705214 363.158480887566 0.9037830735604091
u 81072 1.010740614412312 -0.00755280679403501
x 81072 -495.92097539294593 363.8919550317943 0.9176812915859527
u 81073 1.0423890879728532 0.010939494597143464
x 81073 -495.5039287935043 364.5350847118093 1.073321676482971
u 81074 0.969600637059171 -0.0010335336155128164
x 81074 -494.70035924996887 365.5535065991729 0.7322339240930003
u 81075 1.0224547758965672 0.0031572148887379814
x 81075 -493.80547581718287 366.47505767749317 0.8679229214860849
u 81076 1.0618570911391643 -0.003726221709342256
x 81076 -492.97696933810914 367.2959727584591 0.6936685486602947
u 81077 0.9473745226622219 -0.0022177951619187647
x 81077 -492.35774347838844 367.791242499891 0.6555948173837054
u 81078 1.0011496368162887 -0.007107149193161905
x 81078 -491.7006061973227 368.38050663364714 0.8063983970821345
u 81079 1.084381404012637 -1.5707963267948966
x 81079 -490.8353342624438 368.4560213764312 -0.6322938397268105
u 81080 0.9631233173132746 0.015939314438355397
x 81080 -490.42361103878324 368.0904224806158 -0.8199665360825814
u 81081 1.0179257813273455 -0.006597082533975922
x 81081 -489.73175752260363 367.2947571556275 -0.8901809843963893
u 81082 1.006010615350391 0.009257144219596256
x 81082 -488.90961032155485 366.4433733909026 -0.715551761838916
u 81083 1.0003652243515246 0.0022696079579454576
x 81083 -488.2615090910845 365.8294601571907 -0.8010777733116541
u 81084 1.037554346631889 -0.012395147762930759
x 81084 -487.4215249360361 364.9145848201383 -0.8550197026950217
u 81085 1.0316233818841634 0.0037074674380868033
x 81085 -486.875045480776 364.4300872768057 -0.595681998406945
u 81086 1.0045628640518403 0.0024520627649688175
x 81086 -486.326098704366 364.0602232075345 -0.5901268757131461
u 81087 0.9440020336037297 0.008995458499452469
x 81087 -485.6607673321226 363.6543888469009 -0.5053142063289084
u 81088 0.9755492102391402 -0.01449178951567184
x 81088 -484.63277667235184 363.1967329258391 -0.33238699056947363
u 81089 1.030245166251035 -0.00045015763969625416
x 81089 -483.59445239767103 362.7758176701042 -0.43788332645332906
u 81090 1.0387350191389475 -0.011744301128325954
x 81090 -482.83730458545216 362.45786980869184 -0.35725090835468354
u 81091 1.011735674351831 -0.010144784453668385
x 81091 -482.14054996146336 362.1522322919697 -0.4695143375840436
u 81092 1.0384567489191845 -0.0036469090590755754
x 81092 -481.0892367980809 361.53338312123674 -0.5945409474615064
u 81093 0.9875891558662039 1.5550730575846732e-05
x 81093 -480.49183925282716 361.0299670594485 -0.8059192963550807
u 81094 1.0165831484889063 -0.0015109610354229874
x 81094 -479.84055934185625 360.3679701526143 -0.7811976687583848
u 81095 1.0020862088803837 0.006545216750375328
x 81095 -478.9070066687315 359.3937859868755 -0.8321887572116622
u 81096 1.007523852215284 0.006289709253356051
x 81096 -478.344285661934 358.7075151189666 -0.9358053745018302
u 81097 1.018190494964787 0.009429603931685833
x 81097 -477.6228069484083 357.76742639423617 -0.8966252948448639
u 81098 0.9878309976895219 -0.009782712277994314
x 81098 -477.07391842249893 357.1397481655862 -0.8079029142750707
u 81099 1.0234585505760243 0.0017428867063200891
x 81099 -476.4553532139269 356.4510435267827 -0.8700973586635756
u 81100 0.9667522794724912 0.0033538944963779917
x 81100 -475.91747125054025 355.8608620876438 -0.7933569732725054
u 81101 1.0739105965385203 0.001564740261599903
x 81101 -475.11393917086303 354.95963734780526 -0.8919259822153802
u 81102 1.008993378880438 -0.002805861417603604
x 81102 -474.6967871009224 354.45359986714305 -0.8708401793071348
u 81103 0.9474402871388998 -0.019502401175061097
x 81103 -474.28899608484807 353.8076776704712 -1.1444737963592
u 81104 0.9681121336046241 -0.009456693692382816
x 81104 -474.13435559010844 353.40912395317247 -1.2568737719268555
u 81105 1.0147912369777996 0.0023299566404342054
x 81105 -473.848660462532 352.12968607458726 -1.4453323307278971
u 81106 1.0005661784977307 0.011348751643315794
x 81106 -473.7380365383851 350.9611943736966 -1.5074781728834508
u 81107 1.0051216719501044 -0.0025074262824226145
x 81107 -473.7180625196491 350.0227150880993 -1.5915541303588627
u 81108 1.1082090604651709 -1.5707963267948966
x 81108 -474.68591360488085 349.2289282312913 2.9653734809489407
u 81109 1.0068979155121012 -0.005816078532283131
x 81109 -475.8117257449408 349.468001492353 2.8993160983017043
u 81110 1.0525968707903595 -0.00986375760141001
x 81110 -476.7444885251619 349.6956522012095 2.9051073271363848
u 81111 1.014415458698838 -0.002972656659274213
x 81111 -477.81072169888074 349.8817369956438 3.0325076734323586
u 81112 0.9784748212440226 -0.00835152136826554
x 81112 -478.44936353106766 349.97603416946157 2.957490660059684
u 81113 1.032896140608001 -0.008782246427990293
x 81113 -479.2559605755311 350.09028560935866 3.044274305523399
u 81114 1.0223800827591614 -0.005497788060070616
x 81114 -480.017797145789 350.18806602197435 2.9836102185838422
u 81115 0.9817939452125763 0.013638476453542894
x 81115 -481.0904945361131 350.32705189925554 3.041877295589975
u 81116 1.022390474039232 -0.005266797246553234
x 81116 -482.1827458612592 350.4186796469496 3.073922154670589
u 81117 1.0020831673612063 0.0014009851235367388
x 81117 -483.2424138510455 350.3784793772674 -2.9980851917300573
u 81118 1.0036281893219219 -0.001764846967108133
x 81118 -484.0878109501894 350.08037833218896 -2.607092204036653
u 81119 1.0169700762468914 -0.011433065748516047
x 81119 -484.70217165383883 349.77715119580415 -2.7591198515211426
u 81120 1.0483455881778607 -0.0016787988297360453
x 81120 -485.85777075242515 349.47806056732395 -3.0175430209290783
u 81121 0.9379919032282111 -0.009220460360311267
x 81121 -486.81971056628157 349.3225375811633 -2.9450634681619055
u 81122 1.0267112102436606 -0.009437605718056739
x 81122 -487.75334643420064 349.22012308474996 -3.119606973441529
u 81123 1.0476798603264188 0.009180668763832818
x 81123 -488.7111351106955 349.153480129176 -3.0246422185000026
u 81124 1.0123110589530142 -0.0051212562257094045
x 81124 -489.78263078740554 349.1051152096191 3.114856512755331
u 81125 1.005132969976675 0.006137158033334844
x 81125 -490.6502406104863 349.10669289740486 -3.118493368873864
u 81126 0.998219155442583 -0.001943087069334819
x 81126 -491.700061257532 349.0080620448075 -2.9773414853732305
u 81127 1.0370057253725413 0.0012023148944603557
x 81127 -492.6451980589211 348.7905447306289 -2.853434026266467
u 81128 1.03416871507928 -0.005662732978933812
x 81128 -493.3544127073659 348.61796038552797 -2.9523391471388507
u 81129 0.9791696683838103 0.0056658740478540935
x 81129 -494.3720850576519 348.38447889877074 -2.8797979940902563
u 81130 0.9932549644460318 -0.011307093055029341
x 81130 -495.3315252169776 348.2464409013895 -3.1176014614049508
u 81131 0.9900656433749205 -0.0010553073225698139
x 81131 -496.42308037659603 348.1642650889502 -3.0153008447273146
u 81132 0.9367508097376749 -0.0008025565357562828
x 81132 -497.52144004433757 348.0588619887147 -3.076542185001615
u 81133 0.9701044317101932 -0.0005576477527334515
x 81133 -498.3450460080448 347.9714363341124 -2.9951354449656558
u 81134 0.9479544737165572 0.002942375312088387
x 81134 -499.0541159437905 347.8837563484255 -3.0419890844336805
u 81135 0.9857086936114415 -0.0005956747486950911
x 81135 -500.24616233269984 347.8443440113966 3.108090514151158
u 81136 1.0478009668481647 0.010221004398553758
x 81136 -501.4412243576127 347.8489631664858 -3.1158208779149223
u 81137 1.0360860808023684 0.001457359650697893
x 81137 -502.6345226322521 347.7279050369797 -2.9651595367643315
u 81138 1.0037271824887937 0.004843653598146318
x 81138 -503.39121263534935 347.62668642164493 -3.0520745601033625
u 81139 0.9999369219512273 0.0041869721877963164
x 81139 -503.92029549530577 347.58540140758 -3.0753637788696024
u 81140 0.9715509222947502 0.009050732378977099
x 81140 -504.7628298761005 347.4348569056195 -2.854192332091623
u 81141 0.9868981555989651 0.016722917191264883
x 81141 -505.6900404080769 347.05472079319856 -2.6508358249843966
u 81142 0.9429018935905593 0.005871013919053013
x 81142 -506.59410222831616 346.6308829030722 -2.7555695156941638
u 81143 1.0462353690751776 -0.004414825274289348
x 81143 -507.57279297137467 346.27599893357785 -2.8318857142856086
u 81144 1.046866529798864 -0.004721076811294984
x 81144 -508.65868658748525 345.80774494954204 -2.6370530027724794
u 81145 1.0663269250659733 0.00048487257485139686
x 81145 -509.54438862557413 345.32907545276663 -2.6551833761428165
u 81146 0.956205122621872 -0.007079768644438091
x 81146 -510.46665505507946 344.9151396664289 -2.7842500009863245
u 81147 1.0064676883546568 -0.0009299197825994501
x 81147 -511.42807753278447 344.5194295759549 -2.7180231736783886
u 81148 1.0527068275104703 0.0032754716644205224
x 81148 -512.2843149093886 344.0749166996231 -2.607467250258139
u 81149 1.0417037994319016 0.011823312345630407
x 81149 -513.3923353683464 343.5101473951018 -2.732946974771393
u 81150 1.0142795652544085 -0.002211888687187173
x 81150 -514.5911627840273 343.01282843949565 -2.763774724242706
u 81151 1.0179438478278795 -0.0073197407308136135
x 81151 -515.2783950993122 342.7682196780928 -2.8355092521486704
u 81152 1.0157416394629228 0.01976720070350202
x 81152 -516.2048658308103 342.4007333393413 -2.69244261255325
u 81153 0.9706677200120719 0.003997244533070234
x 81153 -517.0564784680373 341.98787850933684 -2.687928292346737
u 81154 0.9580996002577209 -0.003819727496629077
x 81154 -517.9557030856656 341.68541728531324 -2.946316794720537
u 81155 1.0079504692094954 0.017821034102612293
x 81155 -518.8970767853713 341.5027200075854 -2.953484135183907
u 81156 1.018289229166791 -0.0024411795325757235
x 81156 -519.9663345724148 341.26505317889564 -2.8922670527439593
u 81157 0.9604123087271937 0.005096273543056827
x 81157 -520.8688844277898 341.10613850634456 -3.0423450444279787
u 81158 1.027678506259868 -0.012537643689240388
x 81158 -521.9403684201167 341.10829347834226 3.038322643519373
u 81159 1.0539483525139226 -0.01788877501899635
x 81159 -522.9087257635366 341.3021958074836 2.849613095372378
u 81160 1.0220623498996564 -0.00024092659802812063
x 81160 -523.6072142376844 341.57562895404413 2.6873197429353013
u 81161 1.0410302114183756 0.006673937560803593
x 81161 -524.7038849861206 342.1351176880079 2.6523643114296203
u 81162 1.0011598472016234 0.00038465730321659924
x 81162 -525.7386947198222 342.7734672836742 2.525348574023365
u 81163 0.9825548090696526 -0.0027172616739321053
x 81163 -526.2995020002368 343.1079825000641 2.6821693807725318
u 81164 1.0418420875163084 0.008232497247546981
x 81164 -527.0650073527703 343.5660698088947 2.522514395164512
u 81165 1.0383174585500279 0.002548318269681901
x 81165 -527.8452128642674 344.1208419214981 2.524451746297064
u 81166 0.9741674637866654 -0.006046284086258751
x 81166 -528.5906278076925 344.5909190291313 2.633465853507886
u 81167 0.9781122310249117 0.008310633756054828
x 81167 -529.5982472190929 345.1621880387773 2.618193784162292
u 81168 0.9628446079439703 0.007204425227447759
x 81168 -530.4863360891736 345.70190816273663 2.5728205482916557
u 81169 0.9923332163922384 0.0038674100635001513
x 81169 -531.3737392636464 346.2896665515414 2.5403689161534286
u 81170 1.03117233042915 -0.010497199387613149
x 81170 -532.3061249191954 346.82642511261673 2.6981215656794157
u 81171 1.0216075977702845 -0.011253620933215261
x 81171 -533.1847452520573 347.2645265189553 2.6599709312584023
u 81172 1.021427920344694 -0.010049940169745248
x 81172 -534.1606183329874 347.78617996211955 2.641405439425723
u 81173 1.0287971803900557 0.010590933799049724
x 81173 -535.0565152372806 348.26308341861375 2.663444401036454
u 81174 0.9717154215634338 0.0025682601214170255
x 81174 -535.8412473121325 348.69255573527454 2.618227731604149
u 81175 0.9870693649080432 -0.005735042801324636
x 81175 -536.4526944476846 349.16947365393133 2.3401270472916353
u 81176 0.9802424174974794 0.016002491414128503
x 81176 -537.1975713353603 349.88178503229784 2.416950859256284
u 81177 1.053986663293695 0.0034390094980442133
x 81177 -538.0500598999456 350.68439197791054 2.35569630466279
u 81178 1.0030574345606729 -0.0064392720664336895
x 81178 -538.6558495664328 351.26382511555215 2.401160577464206
u 81179 0.9650361534585576 -0.0032278981392924967
x 81179 -539.3039575976418 351.9915375761406 2.195638067730208
u 81180 1.0169868374635986 0.008066704291802717
x 81180 -539.8720685263744 352.7848573509088 2.1888785931383765
u 81181 0.9811367864595546 -0.002762628980395885
x 81181 -540.6220120057137 353.794575358738 2.230372572394108
u 81182 1.0067561033838037 0.017970679507570406
x 81182 -541.2363292166186 354.43179878105445 2.4454156718686573
u 81183 0.9922624529941448 0.0083214020192581
x 81183 -542.1783805408463 355.2807148874216 2.3708851915576634
u 81184 1.0681871809073076 1.5707963267948966
x 81184 -543.1814989985191 355.1515662736011 -2.1147996906817124
z 81184 63 8.183133956074009 -0.10365397170421087
z 81184 6069 7.869698215465225 -1.279627734387819
z 81184 7895 8.238845573953617 -1.219305136033208
u 81185 1.0429045031046618 -0.008842144368591636
x 81185 -543.5810127288898 354.42064322846176 -2.027232608238299
z 81185 63 7.146110404819511 -0.10927059315629428
z 81185 5033 8.008448129075658 0.2676815406576165
z 81185 6069 7.63139203071144 -1.4018933861545149
z 81185 7537 8.447737215524269 -0.36573550094923046
z 81185 7895 7.935888106043928 -1.3339564885361954
u 81186 0.9905603589247527 -0.0024852629317947067
x 81186 -543.9462431133368 353.41230076226464 -1.8093789870800585
z 81186 63 6.162250185969503 -0.12411755837666139
z 81186 769 8.200813407169678 -1.1301169488804192
z 81186 5033 7.058399849798542 0.3074624134097137
z 81186 6069 7.527241627326608 -1.5294709645437723
z 81186 7537 7.530535608094831 -0.4101579188185802
z 81186 7895 7.762194987916231 -1.4558050030540968
u 81187 0.9941300944403375 -0.0032273424231992085
x 81187 -544.0744168821124 352.46909297863243 -1.6023416855176071
z 81187 63 5.176996241159144 -0.14435778555574208
z 81187 769 7.827051520642806 -1.2419331922203711
z 81187 5033 6.118853689611573 0.36012977201635277
z 81187 6069 7.550180629162598 -1.6581743014950188
z 81187 7352 8.258157086715975 -0.9648371708807826
z 81187 7537 6.6299962667990675 -0.4665347758772995
z 81187 7895 7.710022395554747 -1.5809946536461648
z 81187 9362 8.206171744860832 -0.305360045935799
u 81188 1.0531734482289499 0.0016699007286681805
x 81188 -544.150479566794 351.47335342874703 -1.6917311118379628
